               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                 174,              1.3045,              1.6612,              1.4962,             0.70445,             0.57846,             0.63923,             0.47542,                   0,                   0,                   0,           0.0065746,           0.0065746,           0.0065746
                 175,              1.2899,              1.6256,               1.488,             0.70907,             0.57523,             0.63973,              0.4755,                   0,                   0,                   0,           0.0065548,           0.0065548,           0.0065548
                 176,              1.2888,              1.6429,              1.4841,             0.70596,             0.57687,             0.64052,             0.47627,                   0,                   0,                   0,            0.006535,            0.006535,            0.006535
                 177,              1.3035,              1.6542,              1.4878,             0.69531,             0.58297,             0.63981,             0.47634,                   0,                   0,                   0,           0.0065152,           0.0065152,           0.0065152
                 178,              1.3009,              1.6302,              1.4823,             0.70383,             0.57664,              0.6405,             0.47671,                   0,                   0,                   0,           0.0064954,           0.0064954,           0.0064954
                 179,              1.2961,              1.6364,              1.4818,             0.68882,             0.58269,             0.64037,              0.4768,                   0,                   0,                   0,           0.0064756,           0.0064756,           0.0064756
                 180,              1.2944,              1.6175,              1.4831,             0.69625,             0.57784,             0.64035,             0.47665,                   0,                   0,                   0,           0.0064558,           0.0064558,           0.0064558
                 181,              1.2942,              1.6348,              1.4853,             0.69781,             0.57873,             0.64016,             0.47688,                   0,                   0,                   0,            0.006436,            0.006436,            0.006436
                 182,              1.2942,              1.6135,               1.476,             0.69529,             0.58084,             0.64012,             0.47649,                   0,                   0,                   0,           0.0064162,           0.0064162,           0.0064162
                 183,                 1.3,              1.6354,               1.488,             0.69516,             0.58185,             0.64061,             0.47676,                   0,                   0,                   0,           0.0063964,           0.0063964,           0.0063964
                 184,              1.2955,              1.6134,              1.4819,             0.69462,             0.58253,              0.6409,             0.47733,                   0,                   0,                   0,           0.0063766,           0.0063766,           0.0063766
                 185,              1.2941,              1.6163,              1.4759,             0.70097,             0.57915,             0.64129,             0.47712,                   0,                   0,                   0,           0.0063568,           0.0063568,           0.0063568
                 186,              1.2991,              1.6367,              1.4812,             0.70051,             0.58123,             0.64102,             0.47731,                   0,                   0,                   0,            0.006337,            0.006337,            0.006337
                 187,              1.2837,              1.6225,              1.4821,             0.69711,             0.58387,             0.64126,             0.47775,                   0,                   0,                   0,           0.0063172,           0.0063172,           0.0063172
                 188,              1.2847,              1.6302,              1.4705,             0.69457,             0.58503,             0.64121,             0.47824,                   0,                   0,                   0,           0.0062974,           0.0062974,           0.0062974
                 189,              1.2872,              1.6114,              1.4743,             0.69049,             0.58708,             0.64109,             0.47833,                   0,                   0,                   0,           0.0062776,           0.0062776,           0.0062776
                 190,              1.2823,              1.6131,               1.473,             0.68767,             0.58807,             0.64124,             0.47797,                   0,                   0,                   0,           0.0062578,           0.0062578,           0.0062578
                 191,              1.3004,              1.6428,              1.4867,             0.69655,             0.58319,             0.64171,             0.47834,                   0,                   0,                   0,            0.006238,            0.006238,            0.006238
                 192,              1.2773,              1.6084,              1.4726,             0.69599,              0.5842,              0.6414,             0.47884,                   0,                   0,                   0,           0.0062182,           0.0062182,           0.0062182
                 193,              1.2904,              1.6296,              1.4809,             0.68863,             0.58752,             0.64151,              0.4788,                   0,                   0,                   0,           0.0061984,           0.0061984,           0.0061984
                 194,               1.286,              1.6258,              1.4734,             0.69824,              0.5826,             0.64206,             0.47864,                   0,                   0,                   0,           0.0061786,           0.0061786,           0.0061786
                 195,              1.2918,              1.6351,              1.4749,             0.69729,             0.58457,             0.64156,             0.47842,                   0,                   0,                   0,           0.0061588,           0.0061588,           0.0061588
                 196,              1.2915,              1.6094,              1.4714,             0.70026,             0.58185,             0.64179,             0.47849,                   0,                   0,                   0,            0.006139,            0.006139,            0.006139
                 197,              1.2859,              1.6021,              1.4742,             0.70645,             0.57944,             0.64232,              0.4793,                   0,                   0,                   0,           0.0061192,           0.0061192,           0.0061192
                 198,              1.2864,               1.624,              1.4791,             0.70295,              0.5807,             0.64292,             0.47973,                   0,                   0,                   0,           0.0060994,           0.0060994,           0.0060994
                 199,              1.2885,              1.6251,              1.4797,             0.70696,             0.57912,             0.64259,             0.47986,                   0,                   0,                   0,           0.0060796,           0.0060796,           0.0060796
                 200,              1.2904,              1.6074,              1.4733,             0.70732,             0.57942,             0.64296,             0.47997,                   0,                   0,                   0,           0.0060598,           0.0060598,           0.0060598
                 201,              1.2937,              1.6111,              1.4804,             0.70405,             0.58108,             0.64343,             0.47999,                   0,                   0,                   0,             0.00604,             0.00604,             0.00604
                 202,              1.2788,              1.5949,              1.4638,              0.7008,             0.58423,              0.6441,             0.48046,                   0,                   0,                   0,           0.0060202,           0.0060202,           0.0060202
                 203,               1.272,              1.5936,              1.4756,             0.70073,             0.58501,             0.64405,             0.48054,                   0,                   0,                   0,           0.0060004,           0.0060004,           0.0060004
                 204,              1.2842,              1.6047,              1.4679,             0.69958,             0.58393,             0.64414,             0.48085,                   0,                   0,                   0,           0.0059806,           0.0059806,           0.0059806
                 205,              1.2829,              1.6145,              1.4684,             0.69878,             0.58407,              0.6438,             0.48017,                   0,                   0,                   0,           0.0059608,           0.0059608,           0.0059608
                 206,              1.2772,              1.5986,               1.474,             0.69712,             0.58532,             0.64482,             0.48072,                   0,                   0,                   0,            0.005941,            0.005941,            0.005941
                 207,              1.2786,               1.603,               1.476,             0.69581,             0.58725,              0.6445,              0.4807,                   0,                   0,                   0,           0.0059212,           0.0059212,           0.0059212
                 208,               1.277,              1.6177,              1.4713,             0.69853,             0.58484,             0.64471,             0.48024,                   0,                   0,                   0,           0.0059014,           0.0059014,           0.0059014
                 209,              1.2714,              1.6125,              1.4719,             0.69854,             0.58294,             0.64497,             0.48058,                   0,                   0,                   0,           0.0058816,           0.0058816,           0.0058816
                 210,              1.2756,              1.5852,              1.4731,             0.69799,             0.58461,               0.645,             0.48084,                   0,                   0,                   0,           0.0058618,           0.0058618,           0.0058618
                 211,               1.283,              1.5882,              1.4708,             0.69788,             0.58385,              0.6456,             0.48113,                   0,                   0,                   0,            0.005842,            0.005842,            0.005842
                 212,              1.2857,              1.5892,              1.4675,             0.70375,             0.58258,             0.64621,             0.48176,                   0,                   0,                   0,           0.0058222,           0.0058222,           0.0058222
                 213,               1.284,              1.5951,              1.4701,               0.703,             0.58317,             0.64653,             0.48233,                   0,                   0,                   0,           0.0058024,           0.0058024,           0.0058024
                 214,              1.2649,              1.5801,              1.4677,             0.69941,             0.58543,             0.64622,             0.48191,                   0,                   0,                   0,           0.0057826,           0.0057826,           0.0057826
                 215,              1.2736,              1.5836,               1.464,             0.70003,             0.58256,             0.64554,             0.48133,                   0,                   0,                   0,           0.0057628,           0.0057628,           0.0057628
                 216,              1.2878,              1.6002,              1.4741,             0.70071,             0.58357,             0.64572,             0.48184,                   0,                   0,                   0,            0.005743,            0.005743,            0.005743
                 217,              1.2791,              1.6008,              1.4665,             0.69751,             0.58373,             0.64555,             0.48187,                   0,                   0,                   0,           0.0057232,           0.0057232,           0.0057232
                 218,              1.2736,              1.5834,              1.4689,             0.69354,             0.58605,              0.6454,             0.48206,                   0,                   0,                   0,           0.0057034,           0.0057034,           0.0057034
                 219,               1.279,              1.5875,              1.4657,             0.70017,             0.58266,             0.64533,             0.48233,                   0,                   0,                   0,           0.0056836,           0.0056836,           0.0056836
                 220,              1.2716,              1.5865,              1.4656,             0.70026,             0.58444,             0.64527,             0.48236,                   0,                   0,                   0,           0.0056638,           0.0056638,           0.0056638
                 221,              1.2744,              1.5921,              1.4678,             0.69892,             0.58372,             0.64563,             0.48295,                   0,                   0,                   0,            0.005644,            0.005644,            0.005644
                 222,              1.2743,              1.5965,              1.4655,             0.70182,             0.58623,             0.64611,             0.48291,                   0,                   0,                   0,           0.0056242,           0.0056242,           0.0056242
                 223,               1.272,              1.5508,              1.4564,             0.70979,             0.58542,              0.6469,             0.48325,                   0,                   0,                   0,           0.0056044,           0.0056044,           0.0056044
                 224,              1.2772,              1.5965,              1.4713,             0.70889,             0.58328,             0.64674,             0.48305,                   0,                   0,                   0,           0.0055846,           0.0055846,           0.0055846
                 225,              1.2674,              1.5723,              1.4682,             0.70762,             0.58263,             0.64693,             0.48381,                   0,                   0,                   0,           0.0055648,           0.0055648,           0.0055648
                 226,              1.2751,              1.5776,              1.4618,             0.70665,               0.585,             0.64688,             0.48358,                   0,                   0,                   0,            0.005545,            0.005545,            0.005545
                 227,              1.2572,              1.5704,              1.4618,             0.71109,             0.58231,             0.64711,             0.48391,                   0,                   0,                   0,           0.0055252,           0.0055252,           0.0055252
                 228,              1.2742,              1.5876,              1.4658,              0.7108,             0.58247,             0.64696,             0.48346,                   0,                   0,                   0,           0.0055054,           0.0055054,           0.0055054
                 229,              1.2748,              1.5818,              1.4715,             0.71203,             0.58326,             0.64794,             0.48473,                   0,                   0,                   0,           0.0054856,           0.0054856,           0.0054856
                 230,              1.2635,              1.5781,              1.4592,             0.71104,             0.58381,             0.64752,              0.4843,                   0,                   0,                   0,           0.0054658,           0.0054658,           0.0054658
                 231,              1.2717,              1.5701,              1.4653,             0.71127,             0.58286,             0.64762,             0.48463,                   0,                   0,                   0,            0.005446,            0.005446,            0.005446
                 232,              1.2721,              1.5858,              1.4652,             0.71143,             0.58239,             0.64807,             0.48459,                   0,                   0,                   0,           0.0054262,           0.0054262,           0.0054262
                 233,              1.2737,              1.5719,                1.46,             0.70919,             0.58359,              0.6487,             0.48454,                   0,                   0,                   0,           0.0054064,           0.0054064,           0.0054064
                 234,              1.2649,              1.5933,              1.4641,             0.70744,             0.58477,             0.64874,             0.48498,                   0,                   0,                   0,           0.0053866,           0.0053866,           0.0053866
                 235,              1.2739,              1.5727,              1.4611,             0.71002,             0.58456,             0.64964,             0.48532,                   0,                   0,                   0,           0.0053668,           0.0053668,           0.0053668
                 236,               1.271,              1.5807,              1.4749,             0.70449,             0.58742,             0.65018,             0.48562,                   0,                   0,                   0,            0.005347,            0.005347,            0.005347
                 237,              1.2817,              1.5712,              1.4672,              0.7022,             0.58992,             0.64932,             0.48531,                   0,                   0,                   0,           0.0053272,           0.0053272,           0.0053272
                 238,              1.2746,              1.5821,              1.4613,             0.70299,             0.58866,             0.64961,             0.48502,                   0,                   0,                   0,           0.0053074,           0.0053074,           0.0053074
                 239,              1.2567,              1.5431,              1.4553,             0.70379,             0.58957,             0.64986,             0.48544,                   0,                   0,                   0,           0.0052876,           0.0052876,           0.0052876
                 240,              1.2637,              1.5641,               1.459,             0.70669,             0.58727,              0.6507,             0.48539,                   0,                   0,                   0,           0.0052678,           0.0052678,           0.0052678
                 241,              1.2679,              1.5555,              1.4559,             0.70713,             0.58585,             0.65055,             0.48515,                   0,                   0,                   0,            0.005248,            0.005248,            0.005248
                 242,              1.2539,              1.5423,              1.4503,             0.70179,             0.59085,             0.65032,             0.48561,                   0,                   0,                   0,           0.0052282,           0.0052282,           0.0052282
                 243,              1.2598,              1.5479,              1.4546,             0.69643,              0.5927,             0.65013,              0.4856,                   0,                   0,                   0,           0.0052084,           0.0052084,           0.0052084
                 244,              1.2573,              1.5522,              1.4576,             0.70908,              0.5872,             0.65052,             0.48561,                   0,                   0,                   0,           0.0051886,           0.0051886,           0.0051886
                 245,              1.2724,               1.546,              1.4576,             0.70126,             0.59253,             0.65071,             0.48595,                   0,                   0,                   0,           0.0051688,           0.0051688,           0.0051688
                 246,              1.2511,              1.5519,              1.4537,             0.70657,             0.59106,             0.65135,             0.48681,                   0,                   0,                   0,            0.005149,            0.005149,            0.005149
                 247,              1.2609,              1.5529,              1.4565,             0.71124,             0.58508,             0.65129,             0.48651,                   0,                   0,                   0,           0.0051292,           0.0051292,           0.0051292
                 248,              1.2593,              1.5475,              1.4531,             0.71131,             0.58674,             0.65074,             0.48654,                   0,                   0,                   0,           0.0051094,           0.0051094,           0.0051094
                 249,              1.2723,              1.5624,              1.4619,              0.7147,             0.58457,             0.65104,             0.48677,                   0,                   0,                   0,           0.0050896,           0.0050896,           0.0050896
                 250,              1.2773,              1.5555,              1.4675,             0.71305,             0.58617,               0.652,             0.48716,                   0,                   0,                   0,           0.0050698,           0.0050698,           0.0050698
                 251,              1.2656,              1.5502,              1.4534,             0.70645,             0.59116,             0.65254,             0.48771,                   0,                   0,                   0,             0.00505,             0.00505,             0.00505
                 252,              1.2567,              1.5308,               1.451,             0.71057,             0.58864,             0.65285,             0.48872,                   0,                   0,                   0,           0.0050302,           0.0050302,           0.0050302
                 253,              1.2719,              1.5769,              1.4592,             0.71391,             0.58843,             0.65302,             0.48847,                   0,                   0,                   0,           0.0050104,           0.0050104,           0.0050104
                 254,               1.246,              1.5273,              1.4489,             0.70546,             0.59269,             0.65303,             0.48846,                   0,                   0,                   0,           0.0049906,           0.0049906,           0.0049906
                 255,               1.266,               1.554,              1.4547,             0.70182,             0.59495,             0.65314,             0.48897,                   0,                   0,                   0,           0.0049708,           0.0049708,           0.0049708
                 256,              1.2616,              1.5445,              1.4582,              0.7074,             0.59352,             0.65329,             0.48912,                   0,                   0,                   0,            0.004951,            0.004951,            0.004951
                 257,              1.2711,               1.543,              1.4548,              0.7124,             0.58898,             0.65318,             0.48886,                   0,                   0,                   0,           0.0049312,           0.0049312,           0.0049312
                 258,              1.2499,              1.5378,              1.4521,              0.6974,             0.59613,             0.65347,             0.48908,                   0,                   0,                   0,           0.0049114,           0.0049114,           0.0049114
                 259,              1.2612,              1.5509,              1.4511,              0.6923,             0.59377,             0.65391,             0.48947,                   0,                   0,                   0,           0.0048916,           0.0048916,           0.0048916
                 260,              1.2538,              1.5475,              1.4531,             0.68457,              0.6013,              0.6541,             0.48972,                   0,                   0,                   0,           0.0048718,           0.0048718,           0.0048718
                 261,              1.2497,              1.5405,              1.4602,             0.71056,             0.58741,             0.65421,             0.48976,                   0,                   0,                   0,            0.004852,            0.004852,            0.004852
                 262,               1.259,              1.5401,              1.4538,             0.70261,             0.59325,             0.65417,             0.48927,                   0,                   0,                   0,           0.0048322,           0.0048322,           0.0048322
                 263,              1.2632,              1.5385,              1.4535,             0.70396,             0.59247,             0.65438,             0.48979,                   0,                   0,                   0,           0.0048124,           0.0048124,           0.0048124
                 264,              1.2611,              1.5518,              1.4559,             0.70406,             0.59483,              0.6541,             0.48998,                   0,                   0,                   0,           0.0047926,           0.0047926,           0.0047926
                 265,              1.2683,              1.5207,              1.4477,              0.7041,             0.59416,             0.65414,             0.48996,                   0,                   0,                   0,           0.0047728,           0.0047728,           0.0047728
                 266,              1.2568,              1.5122,                1.45,              0.7018,             0.59712,             0.65483,             0.49034,                   0,                   0,                   0,            0.004753,            0.004753,            0.004753
                 267,               1.249,               1.529,              1.4456,             0.68911,             0.59803,              0.6548,             0.49018,                   0,                   0,                   0,           0.0047332,           0.0047332,           0.0047332
                 268,              1.2521,              1.5355,              1.4519,             0.69112,             0.59888,             0.65499,             0.48954,                   0,                   0,                   0,           0.0047134,           0.0047134,           0.0047134
                 269,               1.268,              1.5556,              1.4657,             0.69584,             0.59535,             0.65492,             0.48962,                   0,                   0,                   0,           0.0046936,           0.0046936,           0.0046936
                 270,              1.2557,              1.5266,                1.45,             0.69887,             0.59557,             0.65482,             0.48961,                   0,                   0,                   0,           0.0046738,           0.0046738,           0.0046738
                 271,              1.2512,              1.5233,              1.4443,             0.70057,             0.59518,             0.65449,             0.48978,                   0,                   0,                   0,            0.004654,            0.004654,            0.004654
                 272,              1.2542,              1.5476,              1.4527,             0.69655,             0.59703,             0.65496,             0.49035,                   0,                   0,                   0,           0.0046342,           0.0046342,           0.0046342
                 273,              1.2612,              1.5436,              1.4517,             0.70348,             0.59554,             0.65534,             0.48997,                   0,                   0,                   0,           0.0046144,           0.0046144,           0.0046144
                 274,              1.2487,              1.5256,              1.4482,             0.70568,             0.59478,             0.65606,             0.49078,                   0,                   0,                   0,           0.0045946,           0.0045946,           0.0045946
                 275,              1.2499,              1.5103,              1.4422,              0.6987,             0.59812,             0.65597,             0.49068,                   0,                   0,                   0,           0.0045748,           0.0045748,           0.0045748
                 276,              1.2423,              1.5181,              1.4498,             0.69916,             0.59749,             0.65582,             0.49093,                   0,                   0,                   0,            0.004555,            0.004555,            0.004555
                 277,              1.2483,              1.5064,               1.441,             0.70108,             0.59432,              0.6557,             0.49051,                   0,                   0,                   0,           0.0045352,           0.0045352,           0.0045352
                 278,              1.2429,              1.5028,              1.4424,             0.69781,             0.59669,             0.65567,             0.49072,                   0,                   0,                   0,           0.0045154,           0.0045154,           0.0045154
                 279,               1.253,              1.5265,              1.4449,             0.70677,             0.59625,             0.65663,             0.49138,                   0,                   0,                   0,           0.0044956,           0.0044956,           0.0044956
                 280,              1.2462,               1.514,              1.4473,             0.71279,             0.59515,             0.65692,             0.49147,                   0,                   0,                   0,           0.0044758,           0.0044758,           0.0044758
                 281,              1.2549,              1.5273,              1.4467,             0.71083,             0.59747,             0.65699,             0.49183,                   0,                   0,                   0,            0.004456,            0.004456,            0.004456
                 282,              1.2582,              1.5261,                1.45,             0.71194,             0.59189,             0.65574,             0.49145,                   0,                   0,                   0,           0.0044362,           0.0044362,           0.0044362
                 283,              1.2624,              1.5104,               1.451,             0.70995,             0.59343,             0.65638,             0.49181,                   0,                   0,                   0,           0.0044164,           0.0044164,           0.0044164
                 284,               1.264,              1.5302,              1.4506,             0.70957,             0.59389,             0.65691,             0.49178,                   0,                   0,                   0,           0.0043966,           0.0043966,           0.0043966
                 285,              1.2458,              1.5079,              1.4458,             0.70942,             0.59221,             0.65661,             0.49167,                   0,                   0,                   0,           0.0043768,           0.0043768,           0.0043768
                 286,              1.2381,              1.5135,              1.4448,             0.71107,             0.59112,               0.657,             0.49235,                   0,                   0,                   0,            0.004357,            0.004357,            0.004357
                 287,              1.2467,              1.5257,              1.4487,             0.70717,              0.5936,             0.65757,             0.49282,                   0,                   0,                   0,           0.0043372,           0.0043372,           0.0043372
                 288,               1.242,              1.5182,              1.4442,             0.70481,              0.5952,             0.65711,             0.49282,                   0,                   0,                   0,           0.0043174,           0.0043174,           0.0043174
                 289,              1.2511,                1.52,              1.4502,             0.70288,             0.59594,              0.6573,             0.49285,                   0,                   0,                   0,           0.0042976,           0.0042976,           0.0042976
                 290,              1.2519,              1.5169,              1.4411,              0.7058,             0.59771,             0.65785,             0.49346,                   0,                   0,                   0,           0.0042778,           0.0042778,           0.0042778
                 291,              1.2604,              1.5343,              1.4487,             0.70701,             0.59942,             0.65868,             0.49402,                   0,                   0,                   0,            0.004258,            0.004258,            0.004258
                 292,               1.241,              1.5051,              1.4428,             0.71141,              0.5961,              0.6583,             0.49395,                   0,                   0,                   0,           0.0042382,           0.0042382,           0.0042382
                 293,              1.2474,               1.505,              1.4441,             0.70953,             0.59575,             0.65786,             0.49306,                   0,                   0,                   0,           0.0042184,           0.0042184,           0.0042184
                 294,              1.2457,               1.527,              1.4482,             0.69891,             0.60155,             0.65821,             0.49324,                   0,                   0,                   0,           0.0041986,           0.0041986,           0.0041986
                 295,              1.2421,              1.5014,              1.4395,             0.69774,             0.60172,             0.65821,             0.49294,                   0,                   0,                   0,           0.0041788,           0.0041788,           0.0041788
                 296,              1.2524,               1.517,              1.4509,             0.70524,             0.59842,             0.65866,             0.49345,                   0,                   0,                   0,            0.004159,            0.004159,            0.004159
                 297,              1.2473,              1.5298,              1.4499,             0.69873,             0.60077,             0.65902,             0.49409,                   0,                   0,                   0,           0.0041392,           0.0041392,           0.0041392
                 298,              1.2344,              1.4923,               1.435,              0.7013,             0.59877,             0.65892,             0.49359,                   0,                   0,                   0,           0.0041194,           0.0041194,           0.0041194
                 299,              1.2486,              1.4923,              1.4381,             0.70165,             0.59814,             0.65976,             0.49411,                   0,                   0,                   0,           0.0040996,           0.0040996,           0.0040996
                 300,              1.2304,              1.4886,              1.4339,             0.69901,             0.60124,             0.65972,              0.4946,                   0,                   0,                   0,           0.0040798,           0.0040798,           0.0040798
                 301,              1.2408,              1.5105,              1.4503,             0.69781,              0.6031,             0.65984,             0.49516,                   0,                   0,                   0,             0.00406,             0.00406,             0.00406
                 302,              1.2421,              1.5072,              1.4417,             0.70015,             0.60089,             0.65958,             0.49509,                   0,                   0,                   0,           0.0040402,           0.0040402,           0.0040402
                 303,              1.2414,              1.5101,              1.4466,             0.70059,             0.60112,             0.65948,             0.49459,                   0,                   0,                   0,           0.0040204,           0.0040204,           0.0040204
                 304,              1.2532,              1.4924,              1.4401,              0.7031,             0.59865,             0.65914,              0.4945,                   0,                   0,                   0,           0.0040006,           0.0040006,           0.0040006
                 305,              1.2434,              1.4849,               1.436,             0.70431,             0.60072,             0.65958,             0.49484,                   0,                   0,                   0,           0.0039808,           0.0039808,           0.0039808
                 306,              1.2539,              1.4971,              1.4455,             0.70093,             0.60215,             0.65904,             0.49428,                   0,                   0,                   0,            0.003961,            0.003961,            0.003961
                 307,              1.2247,              1.4699,              1.4309,             0.70176,             0.60216,             0.65888,             0.49395,                   0,                   0,                   0,           0.0039412,           0.0039412,           0.0039412
                 308,              1.2363,              1.4969,              1.4411,             0.69632,             0.60618,             0.65926,             0.49395,                   0,                   0,                   0,           0.0039214,           0.0039214,           0.0039214
                 309,              1.2276,              1.4832,              1.4417,             0.69465,             0.60703,             0.65949,              0.4943,                   0,                   0,                   0,           0.0039016,           0.0039016,           0.0039016
                 310,              1.2328,               1.485,              1.4395,             0.69556,             0.60657,             0.65953,             0.49415,                   0,                   0,                   0,           0.0038818,           0.0038818,           0.0038818
                 311,              1.2392,              1.4971,              1.4433,             0.69718,             0.60466,             0.65913,             0.49421,                   0,                   0,                   0,            0.003862,            0.003862,            0.003862
                 312,              1.2424,              1.4866,              1.4395,             0.70804,             0.60047,             0.65961,             0.49423,                   0,                   0,                   0,           0.0038422,           0.0038422,           0.0038422
                 313,              1.2396,              1.4854,              1.4386,             0.70283,             0.60248,             0.65996,             0.49463,                   0,                   0,                   0,           0.0038224,           0.0038224,           0.0038224
                 314,              1.2306,              1.4829,              1.4273,             0.71087,             0.60016,             0.66034,             0.49464,                   0,                   0,                   0,           0.0038026,           0.0038026,           0.0038026
                 315,              1.2282,              1.4798,              1.4333,             0.70946,             0.60116,             0.66018,             0.49523,                   0,                   0,                   0,           0.0037828,           0.0037828,           0.0037828
                 316,              1.2169,              1.4825,              1.4305,             0.71222,             0.60059,             0.66008,             0.49531,                   0,                   0,                   0,            0.003763,            0.003763,            0.003763
                 317,              1.2337,              1.4791,               1.429,             0.69977,             0.60993,             0.66097,             0.49623,                   0,                   0,                   0,           0.0037432,           0.0037432,           0.0037432
                 318,               1.224,              1.4633,              1.4317,             0.69923,             0.61028,             0.66132,             0.49676,                   0,                   0,                   0,           0.0037234,           0.0037234,           0.0037234
                 319,              1.2391,              1.4782,              1.4365,             0.70076,             0.60911,             0.66128,             0.49645,                   0,                   0,                   0,           0.0037036,           0.0037036,           0.0037036
                 320,              1.2344,              1.4861,              1.4411,             0.69981,             0.60938,             0.66111,             0.49667,                   0,                   0,                   0,           0.0036838,           0.0036838,           0.0036838
                 321,              1.2321,              1.4828,              1.4336,             0.69808,             0.60781,             0.66211,             0.49724,                   0,                   0,                   0,            0.003664,            0.003664,            0.003664
                 322,              1.2376,              1.4838,              1.4422,              0.7079,             0.60159,             0.66226,             0.49731,                   0,                   0,                   0,           0.0036442,           0.0036442,           0.0036442
                 323,              1.2479,              1.4906,              1.4402,             0.71437,             0.59994,             0.66231,             0.49727,                   0,                   0,                   0,           0.0036244,           0.0036244,           0.0036244
                 324,              1.2384,              1.4742,              1.4357,             0.70822,              0.6025,             0.66276,             0.49756,                   0,                   0,                   0,           0.0036046,           0.0036046,           0.0036046
                 325,              1.2321,               1.483,              1.4348,             0.70687,             0.60285,             0.66275,             0.49764,                   0,                   0,                   0,           0.0035848,           0.0035848,           0.0035848
                 326,              1.2303,              1.4778,              1.4361,             0.70655,             0.60469,             0.66311,             0.49809,                   0,                   0,                   0,            0.003565,            0.003565,            0.003565
                 327,              1.2197,              1.4597,              1.4315,             0.70847,             0.60403,             0.66344,             0.49885,                   0,                   0,                   0,           0.0035452,           0.0035452,           0.0035452
                 328,              1.2362,              1.4796,              1.4295,             0.70398,             0.60528,             0.66314,             0.49873,                   0,                   0,                   0,           0.0035254,           0.0035254,           0.0035254
                 329,              1.2241,              1.4646,              1.4239,             0.70584,             0.60568,             0.66355,             0.49903,                   0,                   0,                   0,           0.0035056,           0.0035056,           0.0035056
                 330,              1.2316,              1.4781,              1.4347,             0.70408,              0.6059,             0.66385,             0.49926,                   0,                   0,                   0,           0.0034858,           0.0034858,           0.0034858
                 331,              1.2359,              1.4724,              1.4388,             0.70683,             0.60436,             0.66433,             0.50042,                   0,                   0,                   0,            0.003466,            0.003466,            0.003466
                 332,              1.2263,              1.4439,              1.4232,             0.71299,             0.60102,             0.66471,              0.5003,                   0,                   0,                   0,           0.0034462,           0.0034462,           0.0034462
                 333,              1.2274,              1.4489,              1.4318,             0.71786,             0.60012,             0.66473,             0.50002,                   0,                   0,                   0,           0.0034264,           0.0034264,           0.0034264
                 334,              1.2357,               1.466,              1.4342,             0.71296,             0.60178,             0.66466,             0.49973,                   0,                   0,                   0,           0.0034066,           0.0034066,           0.0034066
                 335,              1.2219,              1.4544,               1.424,             0.71249,             0.60005,             0.66474,             0.50044,                   0,                   0,                   0,           0.0033868,           0.0033868,           0.0033868
                 336,              1.2312,              1.4519,              1.4233,             0.70707,             0.60331,             0.66463,             0.50063,                   0,                   0,                   0,            0.003367,            0.003367,            0.003367
                 337,              1.2132,              1.4506,              1.4222,             0.70887,             0.60374,             0.66484,             0.50055,                   0,                   0,                   0,           0.0033472,           0.0033472,           0.0033472
                 338,              1.2276,              1.4589,              1.4299,             0.70605,             0.60706,             0.66542,             0.50068,                   0,                   0,                   0,           0.0033274,           0.0033274,           0.0033274
                 339,                1.23,              1.4437,              1.4276,             0.70175,             0.60898,             0.66517,             0.50062,                   0,                   0,                   0,           0.0033076,           0.0033076,           0.0033076
                 340,              1.2193,               1.456,              1.4293,             0.70142,             0.60843,             0.66544,             0.50056,                   0,                   0,                   0,           0.0032878,           0.0032878,           0.0032878
                 341,              1.2054,              1.4456,              1.4261,             0.70319,              0.6096,             0.66533,             0.50094,                   0,                   0,                   0,            0.003268,            0.003268,            0.003268
                 342,              1.2265,              1.4518,              1.4291,             0.70741,             0.60658,             0.66589,             0.50127,                   0,                   0,                   0,           0.0032482,           0.0032482,           0.0032482
                 343,              1.2304,              1.4625,              1.4355,             0.71912,             0.60027,             0.66614,             0.50158,                   0,                   0,                   0,           0.0032284,           0.0032284,           0.0032284
                 344,              1.2214,              1.4624,              1.4305,             0.71725,             0.60034,              0.6671,             0.50239,                   0,                   0,                   0,           0.0032086,           0.0032086,           0.0032086
                 345,              1.2334,               1.461,              1.4308,             0.71387,             0.60152,             0.66759,             0.50276,                   0,                   0,                   0,           0.0031888,           0.0031888,           0.0031888
                 346,              1.2234,              1.4454,              1.4276,             0.71548,             0.60506,             0.66767,             0.50295,                   0,                   0,                   0,            0.003169,            0.003169,            0.003169
                 347,              1.2109,              1.4378,              1.4243,             0.70642,             0.60815,             0.66651,             0.50188,                   0,                   0,                   0,           0.0031492,           0.0031492,           0.0031492
                 348,              1.2164,              1.4301,               1.424,             0.71019,             0.60655,             0.66634,             0.50184,                   0,                   0,                   0,           0.0031294,           0.0031294,           0.0031294
                 349,              1.2103,              1.4374,              1.4244,             0.71654,             0.60256,             0.66685,             0.50201,                   0,                   0,                   0,           0.0031096,           0.0031096,           0.0031096
                 350,               1.209,              1.4218,              1.4201,             0.71781,              0.6028,             0.66682,             0.50194,                   0,                   0,                   0,           0.0030898,           0.0030898,           0.0030898
